occurrenceID,catalogNumber,license,type,institutionCode,collectionCode,individualCount,sex,lifeStage,disposition,associatedReferences,year,month,day,eventDate,eventRemarks,locality,decimalLatitude,decimalLongitude,scientificName,kingdom,phylum,class,order,family,genus,specificEpithet,nomenclaturalCode
urn:NHMD:LighthouseBirds:996,996,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,2,,,0 in collection at ZMUC,"Hørring, R. (ed.), 1926. Fuglene ved de danske Fyr i 1924 (in Danish, UK: Birds at the Danish Lighthouses 1924). 42de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 82: 315-374.",1924,4,27,1924-04-27,"Ø.S.Ø. Rebet Merssejlskuling. Ov. R. Enkelte Vindrosler, Stære og Solsorter omkring Fyret hele Natten, 2 Solsorter faldt, ikke indsendte.",Hanstholm Fyr,57.112667,8.598575,Turdus merula,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,merula,ICZN
urn:NHMD:LighthouseBirds:976,976,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,7,"4 males, 3 females",3 females adults,7 in collection at ZMUC,"Hørring, R. (ed.), 1925. Fuglene ved de danske Fyr i 1923 (in Danish, UK: Birds at the Danish Lighthouses 1923). 41de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 80: 453-516.",1923,11,2,1923-11-02,"S.S.Ø. Laber Bramsejlskuling. R. En Mængde Stære ved Fyret, enkelte Viber hørtes, 12 Fugle faldt.",Hanstholm Fyr,57.112667,8.598575,Alauda arvensis,Animalia,Chordata,Aves,Passeriformes,Alaudidae,Alauda,arvensis,ICZN
urn:NHMD:LighthouseBirds:978,978,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,male,juvenile,1 in collection at ZMUC,"Hørring, R. (ed.), 1925. Fuglene ved de danske Fyr i 1923 (in Danish, UK: Birds at the Danish Lighthouses 1923). 41de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 80: 453-516.",1923,11,2,1923-11-02,"S.S.Ø. Laber Bramsejlskuling. R. En Mængde Stære ved Fyret, enkelte Viber hørtes, 12 Fugle faldt.",Hanstholm Fyr,57.112667,8.598575,Erithacus rubecula,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Erithacus,rubecula,ICZN
urn:NHMD:LighthouseBirds:977,977,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,4,"3 males, 1 female",1 female juvenile,4 in collection at ZMUC,"Hørring, R. (ed.), 1925. Fuglene ved de danske Fyr i 1923 (in Danish, UK: Birds at the Danish Lighthouses 1923). 41de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 80: 453-516.",1923,11,2,1923-11-02,"S.S.Ø. Laber Bramsejlskuling. R. En Mængde Stære ved Fyret, enkelte Viber hørtes, 12 Fugle faldt.",Hanstholm Fyr,57.112667,8.598575,Sturnus vulgaris,Animalia,Chordata,Aves,Passeriformes,Sturnidae,Sturnus,vulgaris,ICZN
urn:NHMD:LighthouseBirds:965,965,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,female,adult,1 in collection at ZMUC,"Hørring, R. (ed.), 1925. Fuglene ved de danske Fyr i 1923 (in Danish, UK: Birds at the Danish Lighthouses 1923). 41de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 80: 453-516.",1923,10,29,1923-10-29,S.V. Merssejlskuling. OV. R. D. 3 Fugle faldt.,Lodbjerg Fyr,56.823428,8.262789,Turdus iliacus,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,iliacus,ICZN
urn:NHMD:LighthouseBirds:966,966,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,2,"1 male, 1 female",2 juveniles,2 in collection at ZMUC,"Hørring, R. (ed.), 1925. Fuglene ved de danske Fyr i 1923 (in Danish, UK: Birds at the Danish Lighthouses 1923). 41de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 80: 453-516.",1923,10,29,1923-10-29,S.V. Merssejlskuling. OV. R. D. 3 Fugle faldt.,Lodbjerg Fyr,56.823428,8.262789,Turdus philomelos,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,philomelos,ICZN
urn:NHMD:LighthouseBirds:963,963,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,2,2 females,"1 adult, 1 juvenile",2 in collection at ZMUC,"Hørring, R. (ed.), 1925. Fuglene ved de danske Fyr i 1923 (in Danish, UK: Birds at the Danish Lighthouses 1923). 41de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 80: 453-516.",1923,10,13,1923-10-13,Ø.S.Ø. Bramsejlskuling. Ov. R. 4 Fugle faldt,Lodbjerg Fyr,56.823428,8.262789,Calidris alpina,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,alpina,ICZN
urn:NHMD:LighthouseBirds:962,962,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,male,,1 in collection at ZMUC,"Hørring, R. (ed.), 1925. Fuglene ved de danske Fyr i 1923 (in Danish, UK: Birds at the Danish Lighthouses 1923). 41de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 80: 453-516.",1923,10,13,1923-10-13,Ø.S.Ø. Bramsejlskuling. Ov. R. 4 Fugle faldt,Lodbjerg Fyr,56.823428,8.262789,Lymnocryptes minimus,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Lymnocryptes,minimus,ICZN
urn:NHMD:LighthouseBirds:964,964,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,female,juvenile,1 in collection at ZMUC,"Hørring, R. (ed.), 1925. Fuglene ved de danske Fyr i 1923 (in Danish, UK: Birds at the Danish Lighthouses 1923). 41de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 80: 453-516.",1923,10,13,1923-10-13,Ø.S.Ø. Bramsejlskuling. Ov. R. 4 Fugle faldt,Lodbjerg Fyr,56.823428,8.262789,Turdus iliacus,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,iliacus,ICZN
urn:NHMD:LighthouseBirds:959,959,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,,,1 in collection at ZMUC,"Hørring, R. (ed.), 1925. Fuglene ved de danske Fyr i 1923 (in Danish, UK: Birds at the Danish Lighthouses 1923). 41de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 80: 453-516.",1923,9,16,1923-09-16,"S.V. Laber bramsejlskuling. av. D. R. Endel Smaafugle paa Ruderne, Regnspover omkring Fyret, 2 Fugle faldt.",Lodbjerg Fyr,56.823428,8.262789,Calidris alpina,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,alpina,ICZN
urn:NHMD:LighthouseBirds:958,958,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,,,1 in collection at ZMUC,"Hørring, R. (ed.), 1925. Fuglene ved de danske Fyr i 1923 (in Danish, UK: Birds at the Danish Lighthouses 1923). 41de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 80: 453-516.",1923,9,16,1923-09-16,"S.V. Laber bramsejlskuling. av. D. R. Endel Smaafugle paa Ruderne, Regnspover omkring Fyret, 2 Fugle faldt.",Lodbjerg Fyr,56.823428,8.262789,Limosa lapponica,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Limosa,lapponica,ICZN
urn:NHMD:LighthouseBirds:961,961,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,,,1 in collection at ZMUC,"Hørring, R. (ed.), 1925. Fuglene ved de danske Fyr i 1923 (in Danish, UK: Birds at the Danish Lighthouses 1923). 41de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 80: 453-516.",1923,9,15,1923-09-15,"S. Bramsejlskuling. Sko Endel Smaafugle paa Ruderne, 2 Fugle faldt.",Lodbjerg Fyr,56.823428,8.262789,Gallinago gallinago,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Gallinago,gallinago,ICZN
urn:NHMD:LighthouseBirds:960,960,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,,,1 in collection at ZMUC,"Hørring, R. (ed.), 1925. Fuglene ved de danske Fyr i 1923 (in Danish, UK: Birds at the Danish Lighthouses 1923). 41de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 80: 453-516.",1923,9,15,1923-09-15,"S. Bramsejlskuling. Sko Endel Smaafugle paa Ruderne, 2 Fugle faldt.",Lodbjerg Fyr,56.823428,8.262789,Lymnocryptes minimus,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Lymnocryptes,minimus,ICZN
urn:NHMD:LighthouseBirds:970,970,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,male,juvenile,1 in collection at ZMUC,"Hørring, R. (ed.), 1925. Fuglene ved de danske Fyr i 1923 (in Danish, UK: Birds at the Danish Lighthouses 1923). 41de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 80: 453-516.",1923,9,7,1923-09-07,"S.V. Laber Bramsejlskuling. Gv. En Mængde Smaafugle om Ruderne, 8 faldt.",Hanstholm Fyr,57.112667,8.598575,Calidris alpina,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,alpina,ICZN
urn:NHMD:LighthouseBirds:969,969,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,male,juvenile,1 in collection at ZMUC,"Hørring, R. (ed.), 1925. Fuglene ved de danske Fyr i 1923 (in Danish, UK: Birds at the Danish Lighthouses 1923). 41de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 80: 453-516.",1923,9,7,1923-09-07,"S.V. Laber Bramsejlskuling. Gv. En Mængde Smaafugle om Ruderne, 8 faldt.",Hanstholm Fyr,57.112667,8.598575,Calidris canutus,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,canutus,ICZN
urn:NHMD:LighthouseBirds:974,974,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,male,,1 in collection at ZMUC,"Hørring, R. (ed.), 1925. Fuglene ved de danske Fyr i 1923 (in Danish, UK: Birds at the Danish Lighthouses 1923). 41de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 80: 453-516.",1923,9,7,1923-09-07,"S.V. Laber Bramsejlskuling. Gv. En Mængde Smaafugle om Ruderne, 8 faldt.",Hanstholm Fyr,57.112667,8.598575,Ficedula hypoleuca,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Ficedula,hypoleuca,ICZN
urn:NHMD:LighthouseBirds:972,972,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,male,,1 in collection at ZMUC,"Hørring, R. (ed.), 1925. Fuglene ved de danske Fyr i 1923 (in Danish, UK: Birds at the Danish Lighthouses 1923). 41de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 80: 453-516.",1923,9,7,1923-09-07,"S.V. Laber Bramsejlskuling. Gv. En Mængde Smaafugle om Ruderne, 8 faldt.",Hanstholm Fyr,57.112667,8.598575,Oenanthe oenanthe,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Oenanthe,oenanthe,ICZN
urn:NHMD:LighthouseBirds:973,973,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,female,juvenile,1 in collection at ZMUC,"Hørring, R. (ed.), 1925. Fuglene ved de danske Fyr i 1923 (in Danish, UK: Birds at the Danish Lighthouses 1923). 41de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 80: 453-516.",1923,9,7,1923-09-07,"S.V. Laber Bramsejlskuling. Gv. En Mængde Smaafugle om Ruderne, 8 faldt.",Hanstholm Fyr,57.112667,8.598575,Phoenicurus phoenicurus,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Phoenicurus,phoenicurus,ICZN
urn:NHMD:LighthouseBirds:971,971,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,2,2 males,2 juveniles,2 in collection at ZMUC,"Hørring, R. (ed.), 1925. Fuglene ved de danske Fyr i 1923 (in Danish, UK: Birds at the Danish Lighthouses 1923). 41de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 80: 453-516.",1923,9,7,1923-09-07,"S.V. Laber Bramsejlskuling. Gv. En Mængde Smaafugle om Ruderne, 8 faldt.",Hanstholm Fyr,57.112667,8.598575,Phylloscopus trochilus,Animalia,Chordata,Aves,Passeriformes,Phylloscopidae,Phylloscopus,trochilus,ICZN
urn:NHMD:LighthouseBirds:975,975,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,male,,1 in collection at ZMUC,"Hørring, R. (ed.), 1925. Fuglene ved de danske Fyr i 1923 (in Danish, UK: Birds at the Danish Lighthouses 1923). 41de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 80: 453-516.",1923,9,7,1923-09-07,"S.V. Laber Bramsejlskuling. Gv. En Mængde Smaafugle om Ruderne, 8 faldt.",Hanstholm Fyr,57.112667,8.598575,Sylvia communis,Animalia,Chordata,Aves,Passeriformes,Sylviidae,Sylvia,communis,ICZN
urn:NHMD:LighthouseBirds:967,967,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,,,0 in collection at ZMUC,"Hørring, R. (ed.), 1925. Fuglene ved de danske Fyr i 1923 (in Danish, UK: Birds at the Danish Lighthouses 1923). 41de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 80: 453-516.",1923,8,19,1923-08-19,"N.Ø. Merssejlskuling. av. R. Enkelte Smaafugle paa Ruderne., 1 Enkelt Bekkasin faldt, ikke inds.",Lodbjerg Fyr,56.823428,8.262789,Lymnocryptes minimus,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Lymnocryptes,minimus,ICZN
urn:NHMD:LighthouseBirds:980,980,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,,,0 in collection at ZMUC,"Hørring, R. (ed.), 1925. Fuglene ved de danske Fyr i 1923 (in Danish, UK: Birds at the Danish Lighthouses 1923). 41de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 80: 453-516.",1923,3,24,1923-03-24,"S.Ø. Bramsejlskuling. Ov. Endel Stære ved Ruderne, Viber omkring Fyret, 1 faldt, ikke inds.",Hanstholm Fyr,57.112667,8.598575,Vanellus vanellus,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Vanellus,vanellus,ICZN
urn:NHMD:LighthouseBirds:957,957,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,male,,1 in collection at ZMUC,"Hørring, R. (ed.), 1925. Fuglene ved de danske Fyr i 1923 (in Danish, UK: Birds at the Danish Lighthouses 1923). 41de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 80: 453-516.",1923,3,16,1923-03-16,Ø. Bramsejlskuling. Sko 2 Fugle faldt.,Lodbjerg Fyr,56.823428,8.262789,Alauda arvensis,Animalia,Chordata,Aves,Passeriformes,Alaudidae,Alauda,arvensis,ICZN
urn:NHMD:LighthouseBirds:956,956,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,female,,1 in collection at ZMUC,"Hørring, R. (ed.), 1925. Fuglene ved de danske Fyr i 1923 (in Danish, UK: Birds at the Danish Lighthouses 1923). 41de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 80: 453-516.",1923,3,16,1923-03-16,Ø. Bramsejlskuling. Sko 2 Fugle faldt.,Lodbjerg Fyr,56.823428,8.262789,Vanellus vanellus,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Vanellus,vanellus,ICZN
urn:NHMD:LighthouseBirds:955,955,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,,,0 in collection at ZMUC,"Hørring, R. (ed.), 1925. Fuglene ved de danske Fyr i 1923 (in Danish, UK: Birds at the Danish Lighthouses 1923). 41de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 80: 453-516.",1923,3,14,1923-03-14,"Ø. Let Brise. av. D. Endel Lærker og Drosler paa Ruderne, 1 Lærke faldt, ikke inds.",Lodbjerg Fyr,56.823428,8.262789,Alauda arvensis,Animalia,Chordata,Aves,Passeriformes,Alaudidae,Alauda,arvensis,ICZN
urn:NHMD:LighthouseBirds:968,968,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,,,1 in collection at ZMUC,"Hørring, R. (ed.), 1925. Fuglene ved de danske Fyr i 1923 (in Danish, UK: Birds at the Danish Lighthouses 1923). 41de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 80: 453-516.",1923,3,14,1923-03-14,,Hanstholm Fyr,57.112667,8.598575,Vanellus vanellus,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Vanellus,vanellus,ICZN
urn:NHMD:LighthouseBirds:979,979,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,3,,,0 in collection at ZMUC,"Hørring, R. (ed.), 1925. Fuglene ved de danske Fyr i 1923 (in Danish, UK: Birds at the Danish Lighthouses 1923). 41de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 80: 453-516.",1923,2,10,1923-02-10,"Ø.S.Ø. Merssejlskuling. av. Nogle Knortegæs ved Fyret, 3 faldt, ikke inds.",Hanstholm Fyr,57.112667,8.598575,Branta bernicla,Animalia,Chordata,Aves,Anseriformes,Anatidae,Branta,bernicla,ICZN
urn:NHMD:LighthouseBirds:954,954,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,,,0 in collection at ZMUC,"Hørring, R. (ed.), 1924. Fuglene ved de danske Fyr i 1922 (in Danish, UK: Birds at the Danish Lighthouses 1922). 40de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 78: 155-195.",1922,12,17,1922-12-17,"Ø. Merssejlskuling. Gv. D. 1 Ederfugl faldt, ikke indsendt.",Hanstholm Fyr,57.112667,8.598575,Somateria sp.,Animalia,Chordata,Aves,Anseriformes,Anatidae,Somateria,,ICZN
urn:NHMD:LighthouseBirds:939,939,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,male,,1 in collection at ZMUC,"Hørring, R. (ed.), 1924. Fuglene ved de danske Fyr i 1922 (in Danish, UK: Birds at the Danish Lighthouses 1922). 40de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 78: 155-195.",1922,9,20,1922-09-20,V. Trerebet Merssejlskuling. Dv. D. 2 Fugle faldt.,Lodbjerg Fyr,56.823428,8.262789,Lymnocryptes minimus,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Lymnocryptes,minimus,ICZN
urn:NHMD:LighthouseBirds:938,938,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,female,juvenile,1 in collection at ZMUC,"Hørring, R. (ed.), 1923. Fuglene ved de danske Fyr i 1921 (in Danish, UK: Birds at the Danish Lighthouses 1921). 39te Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 76: 147-192.",1922,9,20,1922-09-20,V. Trerebet Merssejlskuling. Dv. D. 2 Fugle faldt.,Lodbjerg Fyr,56.823428,8.262789,Podiceps nigricollis,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Podiceps,nigricollis,ICZN
urn:NHMD:LighthouseBirds:945,945,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,male,,1 in collection at ZMUC,"Hørring, R. (ed.), 1924. Fuglene ved de danske Fyr i 1922 (in Danish, UK: Birds at the Danish Lighthouses 1922). 40de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 78: 155-195.",1922,8,31,1922-08-31,"V. Let Brise. Dv. R. D. Endel Smaafugle paa Ruderne, 4 faldt.",Lodbjerg Fyr,56.823428,8.262789,Actitis hypoleucos,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Actitis,hypoleucos,ICZN
urn:NHMD:LighthouseBirds:944,944,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,female,juvenile,1 in collection at ZMUC,"Hørring, R. (ed.), 1924. Fuglene ved de danske Fyr i 1922 (in Danish, UK: Birds at the Danish Lighthouses 1922). 40de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 78: 155-195.",1922,8,31,1922-08-31,"V. Let Brise. Dv. R. D. Endel Smaafugle paa Ruderne, 4 faldt.",Lodbjerg Fyr,56.823428,8.262789,Phylloscopus trochilus,Animalia,Chordata,Aves,Passeriformes,Phylloscopidae,Phylloscopus,trochilus,ICZN
urn:NHMD:LighthouseBirds:943,943,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,2,"1 male, 1 female",1 female juvenile,2 in collection at ZMUC,"Hørring, R. (ed.), 1924. Fuglene ved de danske Fyr i 1922 (in Danish, UK: Birds at the Danish Lighthouses 1922). 40de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 78: 155-195.",1922,8,31,1922-08-31,"V. Let Brise. Dv. R. D. Endel Smaafugle paa Ruderne, 4 faldt.",Lodbjerg Fyr,56.823428,8.262789,Sylvia borin,Animalia,Chordata,Aves,Passeriformes,Sylviidae,Sylvia,borin,ICZN
